0,1,2,3,4,5
UTTAR PRADESH,2005,Total,1772,1677,3449
UTTAR PRADESH,2006,No Education,418,409,827
UTTAR PRADESH,2006,Primary,331,282,613
UTTAR PRADESH,2006,Middle,432,234,666
UTTAR PRADESH,2006,Matriculate/Secondary,255,221,476
UTTAR PRADESH,2006,Hr. Secondary/Intermediate/Pre-Universit,199,131,330
UTTAR PRADESH,2006,Diploma,52,18,70
UTTAR PRADESH,2006,Graduate,49,33,82
UTTAR PRADESH,2006,Post Graduate and Above,25,10,35
UTTAR PRADESH,2006,Total,1761,1338,3099
UTTAR PRADESH,2007,No Education,405,592,997
UTTAR PRADESH,2007,Primary,408,364,772
UTTAR PRADESH,2007,Middle,435,340,775
UTTAR PRADESH,2007,Matriculate/Secondary,372,310,682
UTTAR PRADESH,2007,Hr. Secondary/Intermediate/Pre-Universit,320,194,514
UTTAR PRADESH,2007,Diploma,50,20,70
UTTAR PRADESH,2007,Graduate,45,44,89
UTTAR PRADESH,2007,Post Graduate and Above,19,9,28
UTTAR PRADESH,2007,Total,2054,1873,3927
UTTAR PRADESH,2008,No Education,530,600,1130
UTTAR PRADESH,2008,Primary,363,480,843
UTTAR PRADESH,2008,Middle,455,316,771
UTTAR PRADESH,2008,Matriculate/Secondary,425,250,675
UTTAR PRADESH,2008,Hr. Secondary/Intermediate/Pre-Universit,276,193,469
UTTAR PRADESH,2008,Diploma,36,17,53
UTTAR PRADESH,2008,Graduate,69,32,101
UTTAR PRADESH,2008,Post Graduate and Above,25,21,46
UTTAR PRADESH,2008,Total,2179,1909,4088
UTTAR PRADESH,2009,No Education,479,499,978
UTTAR PRADESH,2009,Primary,436,339,775
UTTAR PRADESH,2009,Middle,439,385,824
UTTAR PRADESH,2009,Matriculate/Secondary,385,350,735
UTTAR PRADESH,2009,Hr. Secondary/Intermediate/Pre-Universit,359,227,586
UTTAR PRADESH,2009,Diploma,36,30,66
UTTAR PRADESH,2009,Graduate,81,74,155
UTTAR PRADESH,2009,Post Graduate and Above,24,15,39
UTTAR PRADESH,2009,Total,2239,1919,4158
UTTAR PRADESH,2010,No Education,402,482,884
UTTAR PRADESH,2010,Primary,303,351,654
UTTAR PRADESH,2010,Middle,299,303,602
UTTAR PRADESH,2010,Matriculate/Secondary,330,361,691
UTTAR PRADESH,2010,Hr. Secondary/Intermediate/Pre-Universit,312,252,564
UTTAR PRADESH,2010,Diploma,35,13,48
UTTAR PRADESH,2010,Graduate,84,66,150
UTTAR PRADESH,2010,Post Graduate and Above,22,13,35
UTTAR PRADESH,2010,Total,1787,1841,3628
UTTAR PRADESH,2011,No Education,654,473,1127
UTTAR PRADESH,2011,Primary,455,389,844
UTTAR PRADESH,2011,Middle,535,426,961
UTTAR PRADESH,2011,Matriculate/Secondary,586,443,1029
UTTAR PRADESH,2011,Hr. Secondary/Intermediate/Pre-Universit,327,331,658
UTTAR PRADESH,2011,Diploma,38,14,52
UTTAR PRADESH,2011,Graduate,95,38,133
UTTAR PRADESH,2011,Post Graduate and Above,23,16,39
UTTAR PRADESH,2011,Total,2713,2130,4843
UTTAR PRADESH,2012,No Education,394,368,762
UTTAR PRADESH,2012,Primary,408,338,746
UTTAR PRADESH,2012,Middle,477,333,810
UTTAR PRADESH,2012,Matriculate/Secondary,504,381,885
UTTAR PRADESH,2012,Hr. Secondary/Intermediate/Pre-Universit,469,288,757
UTTAR PRADESH,2012,Diploma,51,50,101
UTTAR PRADESH,2012,Graduate,156,145,301
UTTAR PRADESH,2012,Post Graduate and Above,36,24,60
UTTAR PRADESH,2012,Total,2495,1927,4422
UTTARAKHAND,2001,No Education,18,18,36
UTTARAKHAND,2001,Primary,25,33,58
UTTARAKHAND,2001,Middle,44,26,70
UTTARAKHAND,2001,Matriculate/Secondary,60,44,104
UTTARAKHAND,2001,Hr. Secondary/Intermediate/Pre-Universit,19,7,26
UTTARAKHAND,2001,Diploma,6,0,6
UTTARAKHAND,2001,Graduate,8,1,9
UTTARAKHAND,2001,Post Graduate and Above,2,0,2
UTTARAKHAND,2001,Total,182,129,311
UTTARAKHAND,2002,No Education,33,38,71
UTTARAKHAND,2002,Primary,48,26,74
UTTARAKHAND,2002,Middle,43,30,73
UTTARAKHAND,2002,Matriculate/Secondary,36,22,58
UTTARAKHAND,2002,Hr. Secondary/Intermediate/Pre-Universit,30,35,65
UTTARAKHAND,2002,Diploma,2,1,3
UTTARAKHAND,2002,Graduate,13,4,17
UTTARAKHAND,2002,Post Graduate and Above,0,0,0
UTTARAKHAND,2002,Total,205,156,361
UTTARAKHAND,2003,No Education,23,22,45
UTTARAKHAND,2003,Primary,84,41,125
UTTARAKHAND,2003,Middle,49,23,72
UTTARAKHAND,2003,Matriculate/Secondary,53,21,74
UTTARAKHAND,2003,Hr. Secondary/Intermediate/Pre-Universit,45,19,64
UTTARAKHAND,2003,Diploma,0,0,0
UTTARAKHAND,2003,Graduate,5,3,8
UTTARAKHAND,2003,Post Graduate and Above,3,0,3
UTTARAKHAND,2003,Total,262,129,391
UTTARAKHAND,2004,No Education,29,13,42
UTTARAKHAND,2004,Primary,25,20,45
UTTARAKHAND,2004,Middle,28,18,46
UTTARAKHAND,2004,Matriculate/Secondary,25,22,47
UTTARAKHAND,2004,Hr. Secondary/Intermediate/Pre-Universit,29,8,37
UTTARAKHAND,2004,Diploma,2,0,2
UTTARAKHAND,2004,Graduate,8,6,14
UTTARAKHAND,2004,Post Graduate and Above,2,2,4
UTTARAKHAND,2004,Total,148,89,237
UTTARAKHAND,2005,No Education,17,17,34
UTTARAKHAND,2005,Primary,34,20,54
UTTARAKHAND,2005,Middle,42,20,62
UTTARAKHAND,2005,Matriculate/Secondary,41,17,58
UTTARAKHAND,2005,Hr. Secondary/Intermediate/Pre-Universit,33,15,48
UTTARAKHAND,2005,Diploma,0,0,0
UTTARAKHAND,2005,Graduate,12,3,15
UTTARAKHAND,2005,Post Graduate and Above,1,1,2
UTTARAKHAND,2005,Total,180,93,273
UTTARAKHAND,2006,No Education,38,31,69
UTTARAKHAND,2006,Primary,25,29,54
UTTARAKHAND,2006,Middle,33,32,65
UTTARAKHAND,2006,Matriculate/Secondary,42,28,70
UTTARAKHAND,2006,Hr. Secondary/Intermediate/Pre-Universit,23,23,46
UTTARAKHAND,2006,Diploma,4,3,7
UTTARAKHAND,2006,Graduate,5,6,11
UTTARAKHAND,2006,Post Graduate and Above,3,1,4
UTTARAKHAND,2006,Total,173,153,326
UTTARAKHAND,2007,No Education,20,24,44
UTTARAKHAND,2007,Primary,17,31,48
UTTARAKHAND,2007,Middle,29,22,51
UTTARAKHAND,2007,Matriculate/Secondary,36,25,61
UTTARAKHAND,2007,Hr. Secondary/Intermediate/Pre-Universit,18,9,27
UTTARAKHAND,2007,Diploma,3,0,3
UTTARAKHAND,2007,Graduate,6,5,11
UTTARAKHAND,2007,Post Graduate and Above,1,2,3
UTTARAKHAND,2007,Total,130,118,248
UTTARAKHAND,2008,No Education,23,14,37
UTTARAKHAND,2008,Primary,23,23,46
UTTARAKHAND,2008,Middle,23,13,36
UTTARAKHAND,2008,Matriculate/Secondary,17,20,37
UTTARAKHAND,2008,Hr. Secondary/Intermediate/Pre-Universit,9,9,18
UTTARAKHAND,2008,Diploma,1,3,4
UTTARAKHAND,2008,Graduate,7,3,10
UTTARAKHAND,2008,Post Graduate and Above,1,2,3
UTTARAKHAND,2008,Total,104,87,191
UTTARAKHAND,2009,No Education,34,32,66
UTTARAKHAND,2009,Primary,45,28,73
UTTARAKHAND,2009,Middle,36,27,63
UTTARAKHAND,2009,Matriculate/Secondary,53,20,73
UTTARAKHAND,2009,Hr. Secondary/Intermediate/Pre-Universit,23,28,51
UTTARAKHAND,2009,Diploma,2,0,2
UTTARAKHAND,2009,Graduate,9,5,14
UTTARAKHAND,2009,Post Graduate and Above,0,0,0
UTTARAKHAND,2009,Total,202,140,342
UTTARAKHAND,2010,No Education,16,16,32
UTTARAKHAND,2010,Primary,33,25,58
UTTARAKHAND,2010,Middle,31,22,53
UTTARAKHAND,2010,Matriculate/Secondary,47,34,81
UTTARAKHAND,2010,Hr. Secondary/Intermediate/Pre-Universit,21,10,31
UTTARAKHAND,2010,Diploma,4,4,8
UTTARAKHAND,2010,Graduate,9,3,12
UTTARAKHAND,2010,Post Graduate and Above,3,3,6
UTTARAKHAND,2010,Total,164,117,281
UTTARAKHAND,2011,No Education,17,12,29
UTTARAKHAND,2011,Primary,31,29,60
UTTARAKHAND,2011,Middle,26,25,51
UTTARAKHAND,2011,Matriculate/Secondary,60,28,88
UTTARAKHAND,2011,Hr. Secondary/Intermediate/Pre-Universit,39,16,55
UTTARAKHAND,2011,Diploma,3,3,6
UTTARAKHAND,2011,Graduate,12,10,22
UTTARAKHAND,2011,Post Graduate and Above,4,2,6
UTTARAKHAND,2011,Total,192,125,317
UTTARAKHAND,2012,No Education,24,14,38
UTTARAKHAND,2012,Primary,28,27,55
UTTARAKHAND,2012,Middle,43,30,73
UTTARAKHAND,2012,Matriculate/Secondary,74,57,131
UTTARAKHAND,2012,Hr. Secondary/Intermediate/Pre-Universit,59,36,95
UTTARAKHAND,2012,Diploma,1,2,3
UTTARAKHAND,2012,Graduate,20,7,27
UTTARAKHAND,2012,Post Graduate and Above,0,2,2
UTTARAKHAND,2012,Total,249,175,424
WEST BENGAL,2001,No Education,1925,1989,3914
WEST BENGAL,2001,Primary,2076,1740,3816
WEST BENGAL,2001,Middle,1653,1222,2875
WEST BENGAL,2001,Matriculate/Secondary,773,562,1335
WEST BENGAL,2001,Hr. Secondary/Intermediate/Pre-Universit,473,392,865
WEST BENGAL,2001,Diploma,225,116,341
WEST BENGAL,2001,Graduate,274,136,410
WEST BENGAL,2001,Post Graduate and Above,96,38,134
WEST BENGAL,2001,Total,7495,6195,13690
WEST BENGAL,2002,No Education,1682,1817,3499
WEST BENGAL,2002,Primary,1758,1652,3410
WEST BENGAL,2002,Middle,1799,1098,2897
WEST BENGAL,2002,Matriculate/Secondary,988,742,1730
WEST BENGAL,2002,Hr. Secondary/Intermediate/Pre-Universit,517,395,912
WEST BENGAL,2002,Diploma,151,84,235
WEST BENGAL,2002,Graduate,180,85,265
WEST BENGAL,2002,Post Graduate and Above,49,10,59
WEST BENGAL,2002,Total,7124,5883,13007
WEST BENGAL,2003,No Education,946,941,1887
WEST BENGAL,2003,Primary,1606,1528,3134
WEST BENGAL,2003,Middle,1958,1405,3363
WEST BENGAL,2003,Matriculate/Secondary,1512,999,2511
WEST BENGAL,2003,Hr. Secondary/Intermediate/Pre-Universit,995,782,1777
WEST BENGAL,2003,Diploma,35,40,75
WEST BENGAL,2003,Graduate,353,151,504
WEST BENGAL,2003,Post Graduate and Above,19,10,29
WEST BENGAL,2003,Total,7424,5856,13280
WEST BENGAL,2004,No Education,1467,1490,2957
WEST BENGAL,2004,Primary,2223,1670,3893
WEST BENGAL,2004,Middle,1689,1240,2929
WEST BENGAL,2004,Matriculate/Secondary,1130,598,1728
WEST BENGAL,2004,Hr. Secondary/Intermediate/Pre-Universit,873,681,1554
WEST BENGAL,2004,Diploma,29,14,43
WEST BENGAL,2004,Graduate,234,65,299
WEST BENGAL,2004,Post Graduate and Above,16,5,21
WEST BENGAL,2004,Total,7661,5763,13424
WEST BENGAL,2005,No Education,1365,1538,2903
WEST BENGAL,2005,Primary,2485,2122,4607
WEST BENGAL,2005,Middle,1988,1300,3288
WEST BENGAL,2005,Matriculate/Secondary,1376,743,2119
WEST BENGAL,2005,Hr. Secondary/Intermediate/Pre-Universit,911,539,1450
WEST BENGAL,2005,Diploma,209,57,266
WEST BENGAL,2005,Graduate,267,98,365
WEST BENGAL,2005,Post Graduate and Above,13,4,17
WEST BENGAL,2005,Total,8614,6401,15015
WEST BENGAL,2006,No Education,648,624,1272
WEST BENGAL,2006,Primary,1932,1980,3912
WEST BENGAL,2006,Middle,2067,1497,3564
WEST BENGAL,2006,Matriculate/Secondary,2238,1394,3632
WEST BENGAL,2006,Hr. Secondary/Intermediate/Pre-Universit,1632,1015,2647
WEST BENGAL,2006,Diploma,144,6,150
WEST BENGAL,2006,Graduate,420,69,489
WEST BENGAL,2006,Post Graduate and Above,39,20,59
WEST BENGAL,2006,Total,9120,6605,15725
WEST BENGAL,2007,No Education,1554,1582,3136
WEST BENGAL,2007,Primary,2593,2284,4877
WEST BENGAL,2007,Middle,2018,1227,3245
WEST BENGAL,2007,Matriculate/Secondary,1369,710,2079
WEST BENGAL,2007,Hr. Secondary/Intermediate/Pre-Universit,637,430,1067
WEST BENGAL,2007,Diploma,27,12,39
WEST BENGAL,2007,Graduate,274,102,376
WEST BENGAL,2007,Post Graduate and Above,33,8,41
WEST BENGAL,2007,Total,8505,6355,14860
WEST BENGAL,2008,No Education,1150,1263,2413
WEST BENGAL,2008,Primary,2830,2291,5121
WEST BENGAL,2008,Middle,2277,1577,3854
WEST BENGAL,2008,Matriculate/Secondary,1159,778,1937
WEST BENGAL,2008,Hr. Secondary/Intermediate/Pre-Universit,679,441,1120
WEST BENGAL,2008,Diploma,31,13,44
WEST BENGAL,2008,Graduate,212,107,319
WEST BENGAL,2008,Post Graduate and Above,31,13,44
WEST BENGAL,2008,Total,8369,6483,14852
WEST BENGAL,2009,No Education,1350,1312,2662
WEST BENGAL,2009,Primary,2466,2083,4549
WEST BENGAL,2009,Middle,2331,1472,3803
WEST BENGAL,2009,Matriculate/Secondary,1371,766,2137
WEST BENGAL,2009,Hr. Secondary/Intermediate/Pre-Universit,657,349,1006
WEST BENGAL,2009,Diploma,38,24,62
WEST BENGAL,2009,Graduate,258,137,395
WEST BENGAL,2009,Post Graduate and Above,23,11,34
WEST BENGAL,2009,Total,8494,6154,14648
WEST BENGAL,2010,No Education,1120,999,2119
WEST BENGAL,2010,Primary,3945,3040,6985
WEST BENGAL,2010,Middle,2218,1349,3567
WEST BENGAL,2010,Matriculate/Secondary,1062,805,1867
WEST BENGAL,2010,Hr. Secondary/Intermediate/Pre-Universit,644,382,1026
WEST BENGAL,2010,Diploma,70,27,97
WEST BENGAL,2010,Graduate,212,115,327
WEST BENGAL,2010,Post Graduate and Above,30,19,49
WEST BENGAL,2010,Total,9301,6736,16037
WEST BENGAL,2011,No Education,1272,1117,2389
WEST BENGAL,2011,Primary,3109,2331,5440
WEST BENGAL,2011,Middle,2708,2047,4755
WEST BENGAL,2011,Matriculate/Secondary,1532,911,2443
WEST BENGAL,2011,Hr. Secondary/Intermediate/Pre-Universit,763,312,1075
WEST BENGAL,2011,Diploma,34,19,53
WEST BENGAL,2011,Graduate,181,115,296
WEST BENGAL,2011,Post Graduate and Above,25,16,41
WEST BENGAL,2011,Total,9624,6868,16492
WEST BENGAL,2012,No Education,1096,1109,2205
WEST BENGAL,2012,Primary,2983,2184,5167
WEST BENGAL,2012,Middle,2467,1672,4139
WEST BENGAL,2012,Matriculate/Secondary,1260,734,1994
WEST BENGAL,2012,Hr. Secondary/Intermediate/Pre-Universit,538,359,897
WEST BENGAL,2012,Diploma,26,21,47
WEST BENGAL,2012,Graduate,242,171,413
WEST BENGAL,2012,Post Graduate and Above,68,27,95
WEST BENGAL,2012,Total,8680,6277,14957
TOTAL (STATES),2001,No Education,15725,12669,28394
TOTAL (STATES),2001,Primary,16531,11118,27649
TOTAL (STATES),2001,Middle,15357,8838,24195
TOTAL (STATES),2001,Matriculate/Secondary,10681,5382,16063
TOTAL (STATES),2001,Hr. Secondary/Intermediate/Pre-Universit,4241,2315,6556
TOTAL (STATES),2001,Diploma,895,293,1188
TOTAL (STATES),2001,Graduate,1260,571,1831
TOTAL (STATES),2001,Post Graduate and Above,408,191,599
TOTAL (STATES),2001,Total,65098,41377,106475
TOTAL (STATES),2002,No Education,15911,12239,28150
TOTAL (STATES),2002,Primary,16918,10706,27624
TOTAL (STATES),2002,Middle,16469,8408,24877
TOTAL (STATES),2002,Matriculate/Secondary,11763,5755,17518
TOTAL (STATES),2002,Hr. Secondary/Intermediate/Pre-Universit,4768,2334,7102
TOTAL (STATES),2002,Diploma,755,328,1083
TOTAL (STATES),2002,Graduate,1200,536,1736
TOTAL (STATES),2002,Post Graduate and Above,304,105,409
TOTAL (STATES),2002,Total,68088,40411,108499
TOTAL (STATES),2003,No Education,14965,10748,25713
TOTAL (STATES),2003,Primary,17916,10639,28555
TOTAL (STATES),2003,Middle,16143,8874,25017
TOTAL (STATES),2003,Matriculate/Secondary,12182,5778,17960
TOTAL (STATES),2003,Hr. Secondary/Intermediate/Pre-Universit,5372,2803,8175
TOTAL (STATES),2003,Diploma,624,270,894
TOTAL (STATES),2003,Graduate,1415,635,2050
TOTAL (STATES),2003,Post Graduate and Above,288,170,458
TOTAL (STATES),2003,Total,68905,39917,108822
TOTAL (STATES),2004,No Education,15545,11123,26668
TOTAL (STATES),2004,Primary,17766,10548,28314
TOTAL (STATES),2004,Middle,17059,9029,26088
TOTAL (STATES),2004,Matriculate/Secondary,12958,5693,18651
TOTAL (STATES),2004,Hr. Secondary/Intermediate/Pre-Universit,5591,2919,8510
TOTAL (STATES),2004,Diploma,595,235,830
TOTAL (STATES),2004,Graduate,1395,577,1972
TOTAL (STATES),2004,Post Graduate and Above,447,173,620
TOTAL (STATES),2004,Total,71356,40297,111653
TOTAL (STATES),2005,No Education,15032,10823,25855
TOTAL (STATES),2005,Primary,17725,11212,28937
TOTAL (STATES),2005,Middle,17786,8903,26689
TOTAL (STATES),2005,Matriculate/Secondary,13062,5580,18642
TOTAL (STATES),2005,Hr. Secondary/Intermediate/Pre-Universit,5515,2737,8252
TOTAL (STATES),2005,Diploma,809,244,1053
TOTAL (STATES),2005,Graduate,1373,608,1981
TOTAL (STATES),2005,Post Graduate and Above,282,111,393
TOTAL (STATES),2005,Total,71584,40218,111802
TOTAL (STATES),2006,No Education,14569,10251,24820
TOTAL (STATES),2006,Primary,17377,10750,28127
TOTAL (STATES),2006,Middle,18561,9682,28243
TOTAL (STATES),2006,Matriculate/Secondary,14248,6738,20986
TOTAL (STATES),2006,Hr. Secondary/Intermediate/Pre-Universit,6843,3338,10181
TOTAL (STATES),2006,Diploma,800,178,978
TOTAL (STATES),2006,Graduate,1543,576,2119
TOTAL (STATES),2006,Post Graduate and Above,262,99,361
TOTAL (STATES),2006,Total,74203,41612,115815
TOTAL (STATES),2007,No Education,15414,11005,26419
TOTAL (STATES),2007,Primary,19151,11377,30528
TOTAL (STATES),2007,Middle,19145,9787,28932
TOTAL (STATES),2007,Matriculate/Secondary,14706,6316,21022
TOTAL (STATES),2007,Hr. Secondary/Intermediate/Pre-Universit,6713,3013,9726
TOTAL (STATES),2007,Diploma,831,224,1055
TOTAL (STATES),2007,Graduate,1583,695,2278
TOTAL (STATES),2007,Post Graduate and Above,256,91,347
TOTAL (STATES),2007,Total,77799,42508,120307
TOTAL (STATES),2008,No Education,15205,10477,25682
TOTAL (STATES),2008,Primary,19548,11832,31380
TOTAL (STATES),2008,Middle,19004,9963,28967
TOTAL (STATES),2008,Matriculate/Secondary,15014,6859,21873
TOTAL (STATES),2008,Hr. Secondary/Intermediate/Pre-Universit,7407,3436,10843
TOTAL (STATES),2008,Diploma,765,214,979
TOTAL (STATES),2008,Graduate,1935,770,2705
TOTAL (STATES),2008,Post Graduate and Above,335,138,473
TOTAL (STATES),2008,Total,79213,43689,122902
TOTAL (STATES),2009,No Education,16000,10957,26957
TOTAL (STATES),2009,Primary,18652,10868,29520
TOTAL (STATES),2009,Middle,19192,10186,29378
TOTAL (STATES),2009,Matriculate/Secondary,15522,7597,23119
TOTAL (STATES),2009,Hr. Secondary/Intermediate/Pre-Universit,7299,3665,10964
TOTAL (STATES),2009,Diploma,803,341,1144
TOTAL (STATES),2009,Graduate,1887,915,2802
TOTAL (STATES),2009,Post Graduate and Above,682,304,986
TOTAL (STATES),2009,Total,80037,44833,124870
TOTAL (STATES),2010,No Education,15878,10530,26408
TOTAL (STATES),2010,Primary,22174,12898,35072
TOTAL (STATES),2010,Middle,20005,10077,30082
TOTAL (STATES),2010,Matriculate/Secondary,15981,7807,23788
TOTAL (STATES),2010,Hr. Secondary/Intermediate/Pre-Universit,7554,3668,11222
TOTAL (STATES),2010,Diploma,974,342,1316
TOTAL (STATES),2010,Graduate,2216,950,3166
TOTAL (STATES),2010,Post Graduate and Above,905,267,1172
TOTAL (STATES),2010,Total,85687,46539,132226
TOTAL (STATES),2011,No Education,16325,10480,26805
TOTAL (STATES),2011,Primary,20334,11660,31994
TOTAL (STATES),2011,Middle,21021,11166,32187
TOTAL (STATES),2011,Matriculate/Secondary,16870,7932,24802
TOTAL (STATES),2011,Hr. Secondary/Intermediate/Pre-Universit,7838,3983,11821
TOTAL (STATES),2011,Diploma,997,355,1352
TOTAL (STATES),2011,Graduate,2228,1094,3322
TOTAL (STATES),2011,Post Graduate and Above,452,240,692
TOTAL (STATES),2011,Total,86065,46910,132975
TOTAL (STATES),2012,No Education,16209,10132,26341
TOTAL (STATES),2012,Primary,19565,11177,30742
TOTAL (STATES),2012,Middle,20270,10223,30493
TOTAL (STATES),2012,Matriculate/Secondary,17141,7977,25118
TOTAL (STATES),2012,Hr. Secondary/Intermediate/Pre-Universit,8522,4172,12694
TOTAL (STATES),2012,Diploma,1375,645,2020
TOTAL (STATES),2012,Graduate,2982,1457,4439
TOTAL (STATES),2012,Post Graduate and Above,549,271,820
TOTAL (STATES),2012,Total,86613,46054,132667
A & N ISLANDS,2001,No Education,7,4,11
A & N ISLANDS,2001,Primary,20,7,27
A & N ISLANDS,2001,Middle,39,33,72
A & N ISLANDS,2001,Matriculate/Secondary,10,6,16
A & N ISLANDS,2001,Hr. Secondary/Intermediate/Pre-Universit,2,0,2
A & N ISLANDS,2001,Diploma,0,0,0
A & N ISLANDS,2001,Graduate,1,0,1
A & N ISLANDS,2001,Post Graduate and Above,0,0,0
A & N ISLANDS,2001,Total,79,50,129
A & N ISLANDS,2002,No Education,0,0,0
A & N ISLANDS,2002,Primary,15,0,15
A & N ISLANDS,2002,Middle,55,45,100
A & N ISLANDS,2002,Matriculate/Secondary,17,5,22
A & N ISLANDS,2002,Hr. Secondary/Intermediate/Pre-Universit,1,3,4
A & N ISLANDS,2002,Diploma,0,0,0
A & N ISLANDS,2002,Graduate,2,0,2
A & N ISLANDS,2002,Post Graduate and Above,1,0,1
A & N ISLANDS,2002,Total,91,53,144
A & N ISLANDS,2003,No Education,2,1,3
A & N ISLANDS,2003,Primary,5,1,6
A & N ISLANDS,2003,Middle,42,17,59
A & N ISLANDS,2003,Matriculate/Secondary,15,21,36
A & N ISLANDS,2003,Hr. Secondary/Intermediate/Pre-Universit,4,1,5
A & N ISLANDS,2003,Diploma,0,0,0
A & N ISLANDS,2003,Graduate,2,2,4
A & N ISLANDS,2003,Post Graduate and Above,0,0,0
A & N ISLANDS,2003,Total,70,43,113
A & N ISLANDS,2004,No Education,5,1,6
A & N ISLANDS,2004,Primary,17,7,24
A & N ISLANDS,2004,Middle,30,18,48
A & N ISLANDS,2004,Matriculate/Secondary,19,10,29
A & N ISLANDS,2004,Hr. Secondary/Intermediate/Pre-Universit,9,5,14
A & N ISLANDS,2004,Diploma,0,0,0
A & N ISLANDS,2004,Graduate,1,0,1
A & N ISLANDS,2004,Post Graduate and Above,0,0,0
A & N ISLANDS,2004,Total,81,41,122
A & N ISLANDS,2005,No Education,15,4,19
A & N ISLANDS,2005,Primary,22,14,36
A & N ISLANDS,2005,Middle,37,14,51
A & N ISLANDS,2005,Matriculate/Secondary,8,18,26
A & N ISLANDS,2005,Hr. Secondary/Intermediate/Pre-Universit,3,2,5
A & N ISLANDS,2005,Diploma,0,0,0
A & N ISLANDS,2005,Graduate,1,1,2
A & N ISLANDS,2005,Post Graduate and Above,0,0,0
A & N ISLANDS,2005,Total,86,53,139
A & N ISLANDS,2006,No Education,8,2,10
A & N ISLANDS,2006,Primary,38,14,52
A & N ISLANDS,2006,Middle,43,14,57
A & N ISLANDS,2006,Matriculate/Secondary,5,7,12
A & N ISLANDS,2006,Hr. Secondary/Intermediate/Pre-Universit,2,0,2
A & N ISLANDS,2006,Diploma,0,0,0
A & N ISLANDS,2006,Graduate,0,0,0
A & N ISLANDS,2006,Post Graduate and Above,0,0,0
A & N ISLANDS,2006,Total,96,37,133
A & N ISLANDS,2007,No Education,19,8,27
A & N ISLANDS,2007,Primary,10,4,14
A & N ISLANDS,2007,Middle,30,10,40
A & N ISLANDS,2007,Matriculate/Secondary,33,27,60
A & N ISLANDS,2007,Hr. Secondary/Intermediate/Pre-Universit,7,6,13
A & N ISLANDS,2007,Diploma,0,0,0
A & N ISLANDS,2007,Graduate,1,1,2
A & N ISLANDS,2007,Post Graduate and Above,0,0,0
A & N ISLANDS,2007,Total,100,56,156
A & N ISLANDS,2008,No Education,11,4,15
A & N ISLANDS,2008,Primary,6,6,12
A & N ISLANDS,2008,Middle,28,12,40
A & N ISLANDS,2008,Matriculate/Secondary,36,13,49
A & N ISLANDS,2008,Hr. Secondary/Intermediate/Pre-Universit,17,9,26
A & N ISLANDS,2008,Diploma,0,0,0
A & N ISLANDS,2008,Graduate,0,0,0
A & N ISLANDS,2008,Post Graduate and Above,0,1,1
A & N ISLANDS,2008,Total,98,45,143
A & N ISLANDS,2009,No Education,2,1,3
A & N ISLANDS,2009,Primary,8,1,9
A & N ISLANDS,2009,Middle,43,27,70
A & N ISLANDS,2009,Matriculate/Secondary,29,13,42
A & N ISLANDS,2009,Hr. Secondary/Intermediate/Pre-Universit,4,2,6
A & N ISLANDS,2009,Diploma,0,0,0
A & N ISLANDS,2009,Graduate,0,1,1
A & N ISLANDS,2009,Post Graduate and Above,0,0,0
A & N ISLANDS,2009,Total,86,45,131
A & N ISLANDS,2010,No Education,17,6,23
A & N ISLANDS,2010,Primary,24,4,28
A & N ISLANDS,2010,Middle,29,8,37
A & N ISLANDS,2010,Matriculate/Secondary,31,16,47
A & N ISLANDS,2010,Hr. Secondary/Intermediate/Pre-Universit,11,10,21
A & N ISLANDS,2010,Diploma,0,0,0
A & N ISLANDS,2010,Graduate,0,0,0
A & N ISLANDS,2010,Post Graduate and Above,0,0,0
A & N ISLANDS,2010,Total,112,44,156
A & N ISLANDS,2011,No Education,3,1,4
A & N ISLANDS,2011,Primary,27,10,37
A & N ISLANDS,2011,Middle,25,9,34
A & N ISLANDS,2011,Matriculate/Secondary,19,12,31
A & N ISLANDS,2011,Hr. Secondary/Intermediate/Pre-Universit,16,9,25
A & N ISLANDS,2011,Diploma,2,1,3
A & N ISLANDS,2011,Graduate,1,0,1
A & N ISLANDS,2011,Post Graduate and Above,1,0,1
A & N ISLANDS,2011,Total,94,42,136
A & N ISLANDS,2012,No Education,0,0,0
A & N ISLANDS,2012,Primary,16,4,20
A & N ISLANDS,2012,Middle,42,22,64
A & N ISLANDS,2012,Matriculate/Secondary,21,13,34
A & N ISLANDS,2012,Hr. Secondary/Intermediate/Pre-Universit,1,2,3
A & N ISLANDS,2012,Diploma,0,0,0
A & N ISLANDS,2012,Graduate,0,0,0
A & N ISLANDS,2012,Post Graduate and Above,0,0,0
A & N ISLANDS,2012,Total,80,41,121
CHANDIGARH,2001,No Education,7,11,18
CHANDIGARH,2001,Primary,4,6,10
CHANDIGARH,2001,Middle,10,8,18
CHANDIGARH,2001,Matriculate/Secondary,9,5,14
CHANDIGARH,2001,Hr. Secondary/Intermediate/Pre-Universit,7,1,8
CHANDIGARH,2001,Diploma,0,0,0
CHANDIGARH,2001,Graduate,2,0,2
CHANDIGARH,2001,Post Graduate and Above,0,0,0
CHANDIGARH,2001,Total,39,31,70
CHANDIGARH,2002,No Education,7,3,10
CHANDIGARH,2002,Primary,8,7,15
CHANDIGARH,2002,Middle,12,7,19
CHANDIGARH,2002,Matriculate/Secondary,14,9,23
