0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
JHARKHAND,2010,Property Dispute,0,0,9,4,0,13,0,0,0,1,0,1,14
JHARKHAND,2010,Unemployment,0,9,12,2,0,23,1,0,1,0,0,2,25
JHARKHAND,2010,Causes Not known,2,33,37,39,0,111,4,17,21,11,1,54,165
JHARKHAND,2010,Other Causes (Please Specity),5,93,118,78,9,303,4,50,46,29,20,149,452
JHARKHAND,2010,Total,84,252,275,172,12,795,16,175,142,80,24,437,1232
JHARKHAND,2010,Total Illness,2,14,22,13,1,52,0,2,8,10,0,20,72
JHARKHAND,2011,Bankruptcy or Sudden change in Economic,0,2,8,8,0,18,0,2,1,0,0,3,21
JHARKHAND,2011,Suspected/Illicit Relation,0,6,6,1,0,13,0,11,5,0,0,16,29
JHARKHAND,2011,Cancellation/Non-Settlement of Marriage,0,1,2,0,0,3,0,4,4,0,0,8,11
JHARKHAND,2011,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,2,1,0,0,3,3
JHARKHAND,2011,Illness (Aids/STD),0,0,0,0,0,0,0,1,1,0,0,2,2
JHARKHAND,2011,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2011,Paralysis,2,2,0,3,0,7,0,0,0,0,0,0,7
JHARKHAND,2011,Insanity/Mental Illness,0,9,11,5,2,27,0,0,2,2,0,4,31
JHARKHAND,2011,Other Prolonged Illness,0,3,1,3,4,11,0,2,0,1,0,3,14
JHARKHAND,2011,Death of Dear Person,0,1,3,1,0,5,0,2,0,2,0,4,9
JHARKHAND,2011,Dowry Dispute,0,1,1,0,0,2,0,2,0,0,0,2,4
JHARKHAND,2011,Divorce,0,1,1,1,0,3,0,1,2,0,0,3,6
JHARKHAND,2011,Drug Abuse/Addiction,0,14,9,10,1,34,0,1,0,0,0,1,35
JHARKHAND,2011,Failure in Examination,2,28,1,0,0,31,5,18,0,0,0,23,54
JHARKHAND,2011,Fall in Social Reputation,0,4,2,1,0,7,0,4,3,0,0,7,14
JHARKHAND,2011,Family Problems,0,29,29,15,3,76,2,30,21,4,3,60,136
JHARKHAND,2011,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2011,Illegitimate Pregnancy,0,0,0,0,0,0,0,4,0,0,0,4,4
JHARKHAND,2011,Love Affairs,0,32,6,0,0,38,0,17,5,0,0,22,60
JHARKHAND,2011,"Physical Abuse (Rape,Incest Etc.)",0,0,2,1,0,3,0,0,0,0,0,0,3
JHARKHAND,2011,Poverty,0,3,4,1,1,9,0,1,1,1,0,3,12
JHARKHAND,2011,Professional/Career Problem,0,3,6,2,0,11,0,3,2,0,0,5,16
JHARKHAND,2011,Property Dispute,0,3,2,5,0,10,0,0,0,1,0,1,11
JHARKHAND,2011,Unemployment,0,12,15,2,0,29,0,3,3,0,0,6,35
JHARKHAND,2011,Causes Not known,0,21,27,30,0,78,0,12,14,10,0,36,114
JHARKHAND,2011,Other Causes (Please Specity),9,149,127,90,35,410,11,69,62,23,6,171,581
JHARKHAND,2011,Total,13,324,263,179,46,825,18,189,127,44,9,387,1212
JHARKHAND,2011,Total Illness,2,14,12,11,6,45,0,3,3,3,0,9,54
JHARKHAND,2012,Bankruptcy or Sudden change in Economic,0,2,9,5,0,16,0,2,2,0,0,4,20
JHARKHAND,2012,Suspected/Illicit Relation,0,8,19,3,0,30,5,12,7,0,0,24,54
JHARKHAND,2012,Cancellation/Non-Settlement of Marriage,0,0,2,2,0,4,0,6,4,0,0,10,14
JHARKHAND,2012,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,3,4,3,0,10,10
JHARKHAND,2012,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2012,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2012,Paralysis,0,3,2,3,0,8,2,2,0,3,0,7,15
JHARKHAND,2012,Insanity/Mental Illness,3,9,17,11,1,41,3,6,5,2,0,16,57
JHARKHAND,2012,Other Prolonged Illness,1,3,5,4,3,16,1,0,3,0,0,4,20
JHARKHAND,2012,Death of Dear Person,0,0,1,1,0,2,1,0,2,0,0,3,5
JHARKHAND,2012,Dowry Dispute,0,0,0,0,0,0,0,9,9,1,0,19,19
JHARKHAND,2012,Divorce,0,0,0,0,0,0,0,4,5,0,0,9,9
JHARKHAND,2012,Drug Abuse/Addiction,0,12,8,6,4,30,0,5,1,4,0,10,40
JHARKHAND,2012,Failure in Examination,4,21,5,3,0,33,3,13,7,0,0,23,56
JHARKHAND,2012,Fall in Social Reputation,0,6,3,2,0,11,0,2,2,0,0,4,15
JHARKHAND,2012,Family Problems,4,37,55,31,5,132,1,40,23,6,0,70,202
JHARKHAND,2012,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2012,Illegitimate Pregnancy,0,0,0,0,0,0,0,5,0,0,0,5,5
JHARKHAND,2012,Love Affairs,0,21,6,0,0,27,1,16,4,0,0,21,48
JHARKHAND,2012,"Physical Abuse (Rape,Incest Etc.)",2,0,1,0,0,3,1,4,1,0,0,6,9
JHARKHAND,2012,Poverty,3,6,6,11,3,29,2,3,5,7,2,19,48
JHARKHAND,2012,Professional/Career Problem,0,0,2,0,0,2,0,0,0,0,0,0,2
JHARKHAND,2012,Property Dispute,0,10,8,4,0,22,0,4,2,0,0,6,28
JHARKHAND,2012,Unemployment,0,17,11,4,2,34,0,4,1,0,0,5,39
JHARKHAND,2012,Causes Not known,3,55,29,42,16,145,4,29,22,16,5,76,221
JHARKHAND,2012,Other Causes (Please Specity),3,87,78,66,19,253,10,48,43,28,1,130,383
JHARKHAND,2012,Total,23,297,267,198,53,838,34,217,152,70,8,481,1319
JHARKHAND,2012,Total Illness,4,15,24,18,4,65,6,8,8,5,0,27,92
KARNATAKA,2001,Bankruptcy or Sudden change in Economic,0,35,127,64,24,250,0,4,7,3,1,15,265
KARNATAKA,2001,Suspected/Illicit Relation,0,2,11,5,1,19,0,10,4,1,0,15,34
KARNATAKA,2001,Cancellation/Non-Settlement of Marriage,0,18,6,3,1,28,0,33,9,1,0,43,71
KARNATAKA,2001,Not having Children(Barrenness/Impotency,0,2,12,7,0,21,1,38,17,6,0,62,83
KARNATAKA,2001,Illness (Aids/STD),0,15,15,2,0,32,0,3,2,0,0,5,37
KARNATAKA,2001,Cancer,0,9,18,22,9,58,0,7,5,10,5,27,85
KARNATAKA,2001,Paralysis,0,6,13,34,14,67,0,4,5,9,7,25,92
KARNATAKA,2001,Insanity/Mental Illness,5,96,155,86,38,380,11,92,77,48,39,267,647
KARNATAKA,2001,Other Prolonged Illness,17,502,613,423,222,1777,31,454,266,179,84,1014,2791
KARNATAKA,2001,Death of Dear Person,2,11,10,5,4,32,0,10,4,6,1,21,53
KARNATAKA,2001,Dowry Dispute,0,1,2,0,0,3,0,63,24,2,0,89,92
KARNATAKA,2001,Divorce,0,1,2,1,0,4,0,2,3,0,0,5,9
KARNATAKA,2001,Drug Abuse/Addiction,2,14,16,12,11,55,5,5,3,3,3,19,74
KARNATAKA,2001,Failure in Examination,26,70,4,1,0,101,16,52,2,0,0,70,171
KARNATAKA,2001,Fall in Social Reputation,5,39,46,20,10,120,0,6,7,1,0,14,134
KARNATAKA,2001,Family Problems,10,301,493,286,69,1159,23,370,265,82,12,752,1911
KARNATAKA,2001,Ideological Causes/Hero Worshipping,1,1,1,0,0,3,0,1,1,1,0,3,6
KARNATAKA,2001,Illegitimate Pregnancy,0,0,0,0,0,0,0,9,1,0,0,10,10
KARNATAKA,2001,Love Affairs,1,51,9,3,0,64,3,54,5,0,0,62,126
KARNATAKA,2001,"Physical Abuse (Rape,Incest Etc.)",0,0,0,10,3,13,0,7,4,0,3,14,27
KARNATAKA,2001,Poverty,1,64,117,94,45,321,1,40,37,25,8,111,432
KARNATAKA,2001,Professional/Career Problem,0,34,26,21,3,84,0,2,1,2,0,5,89
KARNATAKA,2001,Property Dispute,6,13,19,10,5,53,0,2,1,0,3,6,59
KARNATAKA,2001,Unemployment,1,114,67,20,1,203,0,23,6,4,1,34,237
KARNATAKA,2001,Causes Not known,51,608,816,496,209,2180,42,350,244,145,71,852,3032
KARNATAKA,2001,Other Causes (Please Specity),52,235,282,211,64,844,51,176,118,98,27,470,1314
KARNATAKA,2001,Total,180,2242,2880,1836,733,7871,184,1817,1118,626,265,4010,11881
KARNATAKA,2001,Total Illness,22,628,814,567,283,2314,42,560,355,246,135,1338,3652
KARNATAKA,2002,Bankruptcy or Sudden change in Economic Status,0,47,117,47,12,223,0,7,6,0,1,14,237
KARNATAKA,2002,Suspected/Illicit Relation,0,6,11,4,0,21,0,6,7,0,0,13,34
KARNATAKA,2002,Cancellation/Non-Settlement of Marriage,0,27,5,4,0,36,0,32,10,0,0,42,78
KARNATAKA,2002,Not having Children (Barrenness/Impotency,0,5,19,4,0,28,2,42,24,3,0,71,99
KARNATAKA,2002,Illness (Aids/STD),0,7,12,8,0,27,0,3,2,2,1,8,35
KARNATAKA,2002,Cancer,0,7,18,16,6,47,0,6,7,5,1,19,66
KARNATAKA,2002,Paralysis,0,7,8,21,12,48,0,4,6,4,1,15,63
KARNATAKA,2002,Insanity/Mental Illness,1,87,134,84,39,345,5,73,70,42,34,224,569
KARNATAKA,2002,Other Prolonged Illness,22,532,741,439,294,2028,82,435,326,199,110,1152,3180
KARNATAKA,2002,Death of Dear Person,3,10,14,10,5,42,1,13,5,5,1,25,67
KARNATAKA,2002,Dowry Dispute,0,0,0,0,0,0,0,72,26,3,0,101,101
KARNATAKA,2002,Divorce,0,0,0,0,0,0,0,2,4,0,0,6,6
KARNATAKA,2002,Drug Abuse/Addiction,2,15,24,16,13,70,5,4,6,4,5,24,94
KARNATAKA,2002,Failure in Examination,15,92,3,0,0,110,23,64,0,0,0,87,197
KARNATAKA,2002,Fall in Social Reputation,0,11,5,9,3,28,0,5,3,1,0,9,37
KARNATAKA,2002,Family Problems,4,298,545,291,60,1198,7,391,326,87,29,840,2038
KARNATAKA,2002,Ideological Causes/Hero Worshipping,0,8,0,4,0,12,0,0,0,0,1,1,13
KARNATAKA,2002,Illegitimate Pregnancy,0,0,0,0,0,0,0,3,1,0,0,4,4
KARNATAKA,2002,Love Affairs,0,48,10,1,1,60,2,40,2,0,0,44,104
KARNATAKA,2002,"Physical Abuse (Rape,Incest Etc.)",0,0,2,0,0,2,0,4,1,0,0,5,7
KARNATAKA,2002,Poverty,5,71,110,85,36,307,3,40,37,26,8,114,421
KARNATAKA,2002,Professional/Career Problem,0,15,17,13,2,47,0,3,2,0,0,5,52
KARNATAKA,2002,Property Dispute,3,11,18,25,4,61,0,2,1,0,0,3,64
KARNATAKA,2002,Unemployment,0,70,58,8,0,136,0,15,6,1,0,22,158
KARNATAKA,2002,Causes Not known,34,548,742,453,196,1973,49,296,247,123,105,820,2793
KARNATAKA,2002,Other Causes (Please Specity),32,363,418,290,128,1231,25,234,157,63,43,522,1753
KARNATAKA,2002,Total,121,2285,3031,1832,811,8080,204,1796,1282,568,340,4190,12270
KARNATAKA,2002,Total Illness,23,640,913,568,351,2495,87,521,411,252,147,1418,3913
KARNATAKA,2003,Bankruptcy or Sudden change in Economic,10,71,114,70,19,284,0,7,10,8,1,26,310
KARNATAKA,2003,Suspected/Illicit Relation,0,2,14,5,0,21,0,10,4,0,0,14,35
KARNATAKA,2003,Cancellation/Non-Settlement of Marriage,0,11,2,0,0,13,1,15,2,0,0,18,31
KARNATAKA,2003,Not having Children(Barrenness/Impotency,0,11,20,5,0,36,3,24,33,7,0,67,103
KARNATAKA,2003,Illness (Aids/STD),0,11,20,4,0,35,0,4,3,1,0,8,43
KARNATAKA,2003,Cancer,0,2,17,10,8,37,0,0,0,2,1,3,40
KARNATAKA,2003,Paralysis,3,15,22,16,11,67,1,9,7,3,1,21,88
KARNATAKA,2003,Insanity/Mental Illness,4,115,172,104,73,468,2,94,65,46,19,226,694
KARNATAKA,2003,Other Prolonged Illness,26,428,484,412,243,1593,37,371,269,167,103,947,2540
KARNATAKA,2003,Death of Dear Person,0,24,10,14,8,56,1,22,11,0,2,36,92
KARNATAKA,2003,Dowry Dispute,0,0,0,0,0,0,0,28,15,2,0,45,45
KARNATAKA,2003,Divorce,0,1,1,0,0,2,0,1,2,0,0,3,5
KARNATAKA,2003,Drug Abuse/Addiction,0,19,18,11,4,52,0,3,2,0,0,5,57
KARNATAKA,2003,Failure in Examination,11,66,4,0,0,81,10,45,1,0,0,56,137
KARNATAKA,2003,Fall in Social Reputation,1,4,9,2,1,17,0,8,1,0,0,9,26
KARNATAKA,2003,Family Problems,4,302,421,307,82,1116,11,256,239,96,40,642,1758
KARNATAKA,2003,Ideological Causes/Hero Worshipping,0,8,0,4,0,12,0,0,0,0,1,1,13
KARNATAKA,2003,Illegitimate Pregnancy,0,0,0,0,0,0,0,1,0,0,0,1,1
KARNATAKA,2003,Love Affairs,1,47,7,1,0,56,5,56,5,0,0,66,122
KARNATAKA,2003,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,1,1,0,0,2,2
KARNATAKA,2003,Poverty,0,100,175,110,48,433,5,30,50,28,19,132,565
KARNATAKA,2003,Professional/Career Problem,0,9,32,10,4,55,0,2,0,0,0,2,57
KARNATAKA,2003,Property Dispute,0,16,28,19,13,76,0,3,4,3,2,12,88
KARNATAKA,2003,Unemployment,0,66,61,11,0,138,0,10,3,0,0,13,151
KARNATAKA,2003,Causes Not known,47,617,756,469,211,2100,48,315,323,158,73,917,3017
KARNATAKA,2003,Other Causes (Please Specity),35,481,508,418,185,1627,30,316,231,90,47,714,2341
KARNATAKA,2003,Total,142,2426,2895,2002,910,8375,154,1631,1281,611,309,3986,12361
KARNATAKA,2003,Total Illness,33,571,715,546,335,2200,40,478,344,219,124,1205,3405
KARNATAKA,2004,Bankruptcy or Sudden change in Economic,7,39,68,73,7,194,0,10,11,4,1,26,220
KARNATAKA,2004,Suspected/Illicit Relation,0,5,19,5,0,29,0,1,6,0,0,7,36
KARNATAKA,2004,Cancellation/Non-Settlement of Marriage,2,8,3,1,0,14,0,19,6,0,0,25,39
KARNATAKA,2004,Not having Children(Barrenness/Impotency,0,11,21,7,2,41,0,29,21,3,0,53,94
KARNATAKA,2004,Illness (Aids/STD),0,8,27,4,1,40,0,3,1,1,0,5,45
KARNATAKA,2004,Cancer,0,0,20,10,9,39,0,0,4,1,2,7,46
KARNATAKA,2004,Paralysis,2,10,7,2,11,32,0,7,4,1,6,18,50
KARNATAKA,2004,Insanity/Mental Illness,4,129,127,79,37,376,5,89,85,39,19,237,613
KARNATAKA,2004,Other Prolonged Illness,24,471,562,415,220,1692,17,373,266,165,89,910,2602
KARNATAKA,2004,Death of Dear Person,0,19,9,7,3,38,3,10,5,2,4,24,62
KARNATAKA,2004,Dowry Dispute,0,0,0,0,0,0,0,33,10,0,0,43,43
KARNATAKA,2004,Divorce,0,0,0,0,0,0,0,0,1,0,0,1,1
KARNATAKA,2004,Drug Abuse/Addiction,0,17,14,15,4,50,0,3,2,0,0,5,55
KARNATAKA,2004,Failure in Examination,15,45,7,4,0,71,6,47,0,2,0,55,126
KARNATAKA,2004,Fall in Social Reputation,0,27,22,4,0,53,0,4,1,0,0,5,58
KARNATAKA,2004,Family Problems,16,257,430,237,56,996,18,317,214,71,25,645,1641
KARNATAKA,2004,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,2004,Illegitimate Pregnancy,0,0,0,0,0,0,1,4,3,0,0,8,8
KARNATAKA,2004,Love Affairs,0,34,15,0,0,49,4,41,3,0,0,48,97
KARNATAKA,2004,"Physical Abuse (Rape,Incest Etc.)",0,1,0,0,0,1,0,0,0,0,0,0,1
KARNATAKA,2004,Poverty,1,75,139,104,38,357,4,35,51,27,11,128,485
KARNATAKA,2004,Professional/Career Problem,0,8,20,3,0,31,0,2,1,0,0,3,34
KARNATAKA,2004,Property Dispute,0,13,28,11,0,52,0,2,1,0,0,3,55
KARNATAKA,2004,Unemployment,0,62,35,19,0,116,0,5,4,1,0,10,126
KARNATAKA,2004,Causes Not known,20,655,767,509,211,2162,36,317,289,110,50,802,2964
KARNATAKA,2004,Other Causes (Please Specity),68,435,588,353,141,1585,52,337,242,170,50,851,2436
KARNATAKA,2004,Total,159,2329,2928,1862,740,8018,146,1688,1231,597,257,3919,11937
KARNATAKA,2004,Total Illness,30,618,743,510,278,2179,22,472,360,207,116,1177,3356
KARNATAKA,2005,Bankruptcy or Sudden change in Economic,0,34,62,46,8,150,0,2,6,5,0,13,163
KARNATAKA,2005,Suspected/Illicit Relation,0,6,10,6,1,23,0,10,11,0,0,21,44
KARNATAKA,2005,Cancellation/Non-Settlement of Marriage,0,14,10,1,0,25,0,11,7,0,0,18,43
KARNATAKA,2005,Not having Children(Barrenness/Impotency,0,3,11,6,0,20,0,30,23,14,2,69,89
KARNATAKA,2005,Illness (Aids/STD),0,6,31,4,0,41,0,3,2,2,3,10,51
KARNATAKA,2005,Cancer,0,2,14,3,3,22,0,1,0,3,1,5,27
KARNATAKA,2005,Paralysis,0,0,9,23,14,46,0,5,3,1,1,10,56
KARNATAKA,2005,Insanity/Mental Illness,2,86,146,91,33,358,3,85,73,56,45,262,620
KARNATAKA,2005,Other Prolonged Illness,12,386,462,382,244,1486,16,368,295,168,74,921,2407
KARNATAKA,2005,Death of Dear Person,0,5,11,11,8,35,0,11,8,6,1,26,61
KARNATAKA,2005,Dowry Dispute,0,0,0,0,0,0,0,34,4,0,0,38,38
KARNATAKA,2005,Divorce,0,0,2,0,0,2,0,1,1,0,0,2,4
KARNATAKA,2005,Drug Abuse/Addiction,0,7,27,15,3,52,0,1,2,0,4,7,59
KARNATAKA,2005,Failure in Examination,7,71,3,0,0,81,6,49,5,0,1,61,142
KARNATAKA,2005,Fall in Social Reputation,0,7,17,11,1,36,0,1,4,1,0,6,42
KARNATAKA,2005,Family Problems,12,276,418,243,51,1000,8,211,178,79,23,499,1499
KARNATAKA,2005,Ideological Causes/Hero Worshipping,1,3,4,4,0,12,0,7,1,0,0,8,20
KARNATAKA,2005,Illegitimate Pregnancy,0,0,0,0,0,0,0,1,0,0,0,1,1
KARNATAKA,2005,Love Affairs,0,49,13,0,0,62,0,30,4,0,0,34,96
KARNATAKA,2005,"Physical Abuse (Rape,Incest Etc.)",0,1,0,2,0,3,0,1,1,0,0,2,5
KARNATAKA,2005,Poverty,1,38,84,47,29,199,1,25,30,14,3,73,272
KARNATAKA,2005,Professional/Career Problem,0,14,15,17,0,46,0,5,7,0,5,17,63
KARNATAKA,2005,Property Dispute,0,31,29,14,3,77,0,4,3,1,1,9,86
KARNATAKA,2005,Unemployment,0,51,45,6,0,102,0,6,1,0,0,7,109
KARNATAKA,2005,Causes Not known,22,717,755,566,135,2195,15,300,260,134,51,760,2955
KARNATAKA,2005,Other Causes (Please Specity),47,454,513,454,166,1634,38,412,297,167,57,971,2605
KARNATAKA,2005,Total,104,2261,2691,1952,699,7707,87,1614,1226,651,272,3850,11557
KARNATAKA,2005,Total Illness,14,480,662,503,294,1953,19,462,373,230,124,1208,3161
KARNATAKA,2006,Bankruptcy or Sudden change in Economic,0,25,62,39,9,135,0,11,2,0,0,13,148
KARNATAKA,2006,Suspected/Illicit Relation,0,9,7,2,0,18,0,2,4,1,0,7,25
KARNATAKA,2006,Cancellation/Non-Settlement of Marriage,0,11,3,1,0,15,0,21,3,1,0,25,40
KARNATAKA,2006,Not having Children(Barrenness/Impotency,0,7,7,7,2,23,0,30,10,3,0,43,66
KARNATAKA,2006,Illness (Aids/STD),0,8,22,6,2,38,1,2,13,0,1,17,55
KARNATAKA,2006,Cancer,0,0,8,23,7,38,0,2,6,7,1,16,54
KARNATAKA,2006,Paralysis,0,0,5,17,10,32,0,4,1,2,1,8,40
KARNATAKA,2006,Insanity/Mental Illness,0,94,124,75,46,339,6,65,64,40,14,189,528
KARNATAKA,2006,Other Prolonged Illness,7,395,559,514,223,1698,28,390,354,204,79,1055,2753
KARNATAKA,2006,Death of Dear Person,0,5,12,11,6,34,0,11,6,8,1,26,60
KARNATAKA,2006,Dowry Dispute,0,10,2,0,0,12,0,26,7,0,0,33,45
KARNATAKA,2006,Divorce,0,0,1,0,0,1,0,0,3,1,0,4,5
KARNATAKA,2006,Drug Abuse/Addiction,2,16,35,11,4,68,2,3,1,0,1,7,75
KARNATAKA,2006,Failure in Examination,3,50,13,4,0,70,3,60,9,3,0,75,145
KARNATAKA,2006,Fall in Social Reputation,0,1,3,3,0,7,0,0,0,0,0,0,7
KARNATAKA,2006,Family Problems,9,257,415,312,97,1090,10,262,235,107,23,637,1727
KARNATAKA,2006,Ideological Causes/Hero Worshipping,0,1,5,2,1,9,0,2,0,1,0,3,12
KARNATAKA,2006,Illegitimate Pregnancy,0,0,0,0,0,0,0,2,0,0,0,2,2
KARNATAKA,2006,Love Affairs,1,47,4,0,0,52,2,36,10,0,1,49,101
KARNATAKA,2006,"Physical Abuse (Rape,Incest Etc.)",0,1,2,1,0,4,0,0,0,0,0,0,4
KARNATAKA,2006,Poverty,1,42,68,68,39,218,1,48,34,26,12,121,339
KARNATAKA,2006,Professional/Career Problem,0,14,17,12,1,44,0,6,3,0,1,10,54
KARNATAKA,2006,Property Dispute,0,5,4,8,1,18,0,2,6,2,0,10,28
KARNATAKA,2006,Unemployment,0,57,38,13,5,113,0,14,8,6,0,28,141
KARNATAKA,2006,Causes Not known,33,589,581,488,108,1799,16,281,195,119,33,644,2443
KARNATAKA,2006,Other Causes (Please Specity),95,663,843,408,164,2173,62,473,351,159,97,1142,3315
KARNATAKA,2006,Total,151,2307,2840,2025,725,8048,131,1753,1325,690,265,4164,12212
KARNATAKA,2006,Total Illness,7,497,718,635,288,2145,35,463,438,253,96,1285,3430
KARNATAKA,2007,Bankruptcy or Sudden change in Economic,1,36,76,54,22,189,0,6,4,7,0,17,206
KARNATAKA,2007,Suspected/Illicit Relation,0,3,6,3,0,12,1,5,2,0,0,8,20
KARNATAKA,2007,Cancellation/Non-Settlement of Marriage,0,7,4,2,0,13,0,28,8,2,0,38,51
KARNATAKA,2007,Not having Children(Barrenness/Impotency,0,10,27,9,4,50,0,28,26,8,0,62,112
KARNATAKA,2007,Illness (Aids/STD),0,7,14,13,3,37,1,8,6,5,0,20,57
KARNATAKA,2007,Cancer,0,6,4,18,10,38,0,2,4,7,1,14,52
KARNATAKA,2007,Paralysis,0,0,4,13,7,24,0,1,1,6,1,9,33
KARNATAKA,2007,Insanity/Mental Illness,4,106,140,112,46,408,6,89,67,42,25,229,637
KARNATAKA,2007,Other Prolonged Illness,18,382,548,466,199,1613,19,341,277,201,100,938,2551
KARNATAKA,2007,Death of Dear Person,0,5,21,12,2,40,0,7,9,3,4,23,63
KARNATAKA,2007,Dowry Dispute,0,1,0,0,0,1,0,34,8,0,0,42,43
KARNATAKA,2007,Divorce,0,2,0,1,0,3,0,4,2,0,0,6,9
KARNATAKA,2007,Drug Abuse/Addiction,0,5,18,4,4,31,0,8,1,0,0,9,40
KARNATAKA,2007,Failure in Examination,6,45,2,0,0,53,7,36,3,0,0,46,99
KARNATAKA,2007,Fall in Social Reputation,0,0,8,5,0,13,0,2,4,0,0,6,19
KARNATAKA,2007,Family Problems,5,301,487,436,75,1304,7,309,243,162,49,770,2074
KARNATAKA,2007,Ideological Causes/Hero Worshipping,0,0,1,1,0,2,0,0,0,0,0,0,2
KARNATAKA,2007,Illegitimate Pregnancy,0,0,0,0,0,0,0,1,2,0,0,3,3
KARNATAKA,2007,Love Affairs,0,41,9,0,0,50,1,33,3,0,1,38,88
KARNATAKA,2007,"Physical Abuse (Rape,Incest Etc.)",0,5,3,2,0,10,0,3,3,0,0,6,16
KARNATAKA,2007,Poverty,3,54,88,66,25,236,15,49,29,11,4,108,344
KARNATAKA,2007,Professional/Career Problem,1,15,19,9,3,47,2,2,2,0,0,6,53
KARNATAKA,2007,Property Dispute,0,9,15,4,1,29,0,2,1,3,0,6,35
KARNATAKA,2007,Unemployment,0,40,26,1,0,67,0,12,5,0,0,17,84
KARNATAKA,2007,Causes Not known,30,527,714,735,149,2155,16,217,284,178,27,722,2877
KARNATAKA,2007,Other Causes (Please Specity),41,547,750,453,176,1967,52,296,241,118,62,769,2736
KARNATAKA,2007,Total,109,2154,2984,2419,726,8392,127,1523,1235,753,274,3912,12304
KARNATAKA,2007,Total Illness,22,501,710,622,265,2120,26,441,355,261,127,1210,3330
KARNATAKA,2008,Bankruptcy or Sudden change in Economic,0,26,67,59,15,167,0,3,1,3,0,7,174
KARNATAKA,2008,Suspected/Illicit Relation,0,3,3,3,0,9,1,3,1,0,0,5,14
KARNATAKA,2008,Cancellation/Non-Settlement of Marriage,0,7,5,0,0,12,1,18,3,1,0,23,35
KARNATAKA,2008,Not having Children(Barrenness/Impotency,0,2,18,8,2,30,0,19,27,7,0,53,83
KARNATAKA,2008,Illness (Aids/STD),0,4,17,8,6,35,0,1,5,3,2,11,46
KARNATAKA,2008,Cancer,0,1,6,14,13,34,0,2,3,12,1,18,52
KARNATAKA,2008,Paralysis,0,9,13,21,8,51,0,3,3,6,5,17,68
KARNATAKA,2008,Insanity/Mental Illness,3,116,153,102,57,431,4,97,60,32,32,225,656
KARNATAKA,2008,Other Prolonged Illness,5,368,545,441,239,1598,19,377,276,180,76,928,2526
KARNATAKA,2008,Death of Dear Person,0,5,9,5,5,24,1,15,9,5,2,32,56
KARNATAKA,2008,Dowry Dispute,0,0,0,0,0,0,0,27,11,0,0,38,38
KARNATAKA,2008,Divorce,1,1,0,1,0,3,0,7,4,0,0,11,14
KARNATAKA,2008,Drug Abuse/Addiction,0,4,10,12,2,28,1,0,0,0,1,2,30
KARNATAKA,2008,Failure in Examination,7,65,6,9,0,87,12,51,0,0,0,63,150
KARNATAKA,2008,Fall in Social Reputation,0,3,3,4,1,11,1,4,1,2,2,10,21
KARNATAKA,2008,Family Problems,2,317,467,354,73,1213,2,290,271,150,52,765,1978
KARNATAKA,2008,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,2,0,0,0,2,2
KARNATAKA,2008,Illegitimate Pregnancy,0,0,0,0,0,0,0,3,0,0,0,3,3
KARNATAKA,2008,Love Affairs,0,56,7,0,0,63,0,31,3,0,0,34,97
KARNATAKA,2008,"Physical Abuse (Rape,Incest Etc.)",0,2,6,3,2,13,1,4,1,0,0,6,19
KARNATAKA,2008,Poverty,0,34,71,46,30,181,4,38,23,18,8,91,272
KARNATAKA,2008,Professional/Career Problem,0,13,5,5,0,23,0,2,1,0,0,3,26
KARNATAKA,2008,Property Dispute,0,0,2,5,2,9,0,1,0,3,1,5,14
KARNATAKA,2008,Unemployment,0,40,38,9,0,87,0,10,6,1,0,17,104
KARNATAKA,2008,Causes Not known,18,452,516,609,154,1749,14,275,199,116,76,680,2429
KARNATAKA,2008,Other Causes (Please Specity),18,670,903,585,182,2358,19,374,353,151,60,957,3315
KARNATAKA,2008,Total,54,2198,2870,2303,791,8216,80,1657,1261,690,318,4006,12222
KARNATAKA,2008,Total Illness,8,498,734,586,323,2149,23,480,347,233,116,1199,3348
KARNATAKA,2009,Bankruptcy or Sudden change in Economic,1,38,89,70,25,223,2,9,6,4,1,22,245
KARNATAKA,2009,Suspected/Illicit Relation,0,0,3,4,0,7,0,1,8,4,0,13,20
KARNATAKA,2009,Cancellation/Non-Settlement of Marriage,2,11,8,0,0,21,1,18,3,2,1,25,46
KARNATAKA,2009,Not having Children(Barrenness/Impotency,0,7,11,8,1,27,0,32,28,6,3,69,96
KARNATAKA,2009,Illness (Aids/STD),0,11,19,9,8,47,0,6,6,4,0,16,63
KARNATAKA,2009,Cancer,0,2,8,37,32,79,0,1,3,13,7,24,103
